EXAMPLE_ID,PREDICTED_SEQUENCE
valid_0067,PASSIVATION ETCH|STRIP PHOTORESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0068,STRIP RESIST|CLEAN AFTER VIA ETCH|MEASURE VIA CD|DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL
valid_0069,PASSIVATION ETCH PAD OPENING|STRIP PHOTORESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0070,CLEAN AFTER VIA ETCH|MEASURE VIA CD|DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS
valid_0071,CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0072,DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS
valid_0073,STRIP PHOTORESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0074,CLEAN AFTER VIA ETCH|MEASURE VIA CD|DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON
valid_0075,PASSIVATION ETCH|STRIP RESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0076,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE
valid_0077,STRIP PHOTORESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0078,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST
valid_0079,STRIP PHOTORESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0080,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST
valid_0081,STRIP PHOTORESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0082,STRIP RESIST|CLEAN AFTER VIA ETCH|MEASURE VIA CD|DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS
valid_0083,PASSIVATION ETCH PAD OPENING|STRIP PHOTORESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
valid_0084,DEPOSIT BARRIER METAL|DEPOSIT METAL SEED|FILL VIA METAL|CMP VIA FILL|MEASURE CONTACT RESISTANCE|DEPOSIT TOP METAL|ANNEAL METAL|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS|DEPOSIT POLYSILICON|POLYSILICON ANNEAL|MEASURE POLY THICKNESS|SPIN COAT PHOTORESIST|SOFT BAKE|ALIGN MASK LEVEL 1|EXPOSE LITHO LEVEL 1|DEVELOP PHOTORESIST|PATTERN INSPECTION LEVEL 1|OXIDE ETCH|STRIP RESIST|CLEAN AFTER ETCH|MEASURE OPENING CD|IMPLANT WELL|PRE ANNEAL CHECK|DRIVE IN DIFFUSION|RAPID THERMAL ANNEAL|MEASURE JUNCTION DEPTH|THERMAL OXIDATION|GATE OXIDE PREP|GATE OXIDE GROWTH|MEASURE GATE OXIDE THICKNESS
valid_0085,PASSIVATION ETCH|STRIP PHOTORESIST|CLEAN PAD OPENING|MEASURE PAD OPENING|BACKSIDE CLEAN|BACKSIDE GRIND|MEASURE WAFER THICKNESS|BACKSIDE ETCH CLEAN|BACKSIDE RINSE|BACKSIDE DRY|BACKSIDE METALLIZATION PREP|DEPOSIT BACKSIDE METAL|BACKSIDE ANNEAL|MEASURE BACKSIDE CONTACT|FINAL CLEAN|FINAL THICKNESS MEASURE|FINAL GEOMETRY CHECK|FINAL CD INSPECTION|FINAL PARTICLE INSPECTION|ELECTRICAL PARAMETRIC TEST|LEAKAGE TEST|THRESHOLD VOLTAGE TEST|SWITCHING TEST|WAFER SORT TEST|YIELD ANALYSIS|FINAL LOT RELEASE|SHIP LOT
